,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
26,0.057,0.058,0.026000000000000002,0.084,686700.0,981000.0000000001,1000000.0,3000.0,454458000.0,454422057.6,0,318095440.32000005,425904559.67999995,4519069.4,11451.995,12972746.0,0.622611962776627,0.6108306451612904,17503267.395,0.014206646267717239,0.02854553336061858,0.05502520682909485,0.08102520682909485
27,0.057,0.058,0.027,0.085,686700.0,981000.0000000001,1000000.0,4000.0,454531000.0,454483844.79999995,0,318138691.36,425861308.64,4519069.4,15269.326,12972746.0,0.6226966185481131,0.6109287634408602,17507084.726,0.014204714870365462,0.02854094880217191,0.05502972508989577,0.08202972508989577
28,0.057,0.058,0.028,0.08600000000000001,686700.0,981000.0000000001,1000000.0,4000.0,454531000.0,454483844.79999995,0,318138691.36,425861308.64,4519069.4,15269.326,12972746.0,0.6226966185481131,0.6109287634408602,17507084.726,0.014204714870365462,0.02854094880217191,0.05502972508989577,0.08302972508989577
29,0.057,0.058,0.029,0.08700000000000001,686700.0,981000.0000000001,1000000.0,4000.0,454531000.0,454483844.79999995,0,318138691.36,425861308.64,4519069.4,15269.326,12972746.0,0.6226966185481131,0.6109287634408602,17507084.726,0.014204714870365462,0.02854094880217191,0.05502972508989577,0.08402972508989577
30,0.057,0.058,0.03,0.088,686700.0,981000.0000000001,1000000.0,4000.0,454531000.0,454483844.79999995,0,318138691.36,425861308.64,4519069.4,15269.326,12972746.0,0.6226966185481131,0.6109287634408602,17507084.726,0.014204714870365462,0.02854094880217191,0.05502972508989577,0.08502972508989577
31,0.057,0.058,0.031,0.089,687400.0,982000.0000000001,1000000.0,3000.0,454531000.0,454496132.79999995,0,318147292.96000004,425852707.03999996,4523676.0,11451.995,12972746.0,0.622079326807262,0.6109287634408602,17507873.995,0.014218810280962384,0.02854094880217191,0.055030718105783874,0.08603071810578387
32,0.057,0.058,0.032,0.09,687400.0,982000.0000000001,1000000.0,4000.0,454600000.0,454554534.4,0,318188174.08,425811825.92,4523676.0,15269.326,12972746.0,0.6221592624225303,0.611021505376344,17511691.326,0.014216983434659772,0.02853661680598328,0.0550356447929996,0.0870356447929996
33,0.057,0.058,0.033,0.091,688100.0,983000.0000000001,1000000.0,3000.0,454600000.0,454566515.20000005,0,318196560.64,425803439.36,4528282.6,11451.995,12972746.0,0.62154272525405,0.611021505376344,17512480.595,0.014231085939119219,0.02853661680598328,0.055036674688678365,0.08803667468867837
34,0.057,0.058,0.034,0.092,688100.0,983000.0000000001,1000000.0,3000.0,454600000.0,454566515.20000005,0,318196560.64000005,425803439.36,4528282.6,11451.995,12972746.0,0.6215427252540501,0.611021505376344,17512480.595,0.014231085939119216,0.02853661680598328,0.05503667468867836,0.08903667468867836
35,0.057,0.058,0.035,0.093,688800.0,984000.0000000001,1000000.0,2000.0,454600000.0,454578188.8,0,318204732.16,425795267.84,4532889.2,7634.6632,12972746.0,0.6209270215927967,0.611021505376344,17513269.8632,0.014245197326986226,0.02853661680598328,0.05503774172155919,0.09003774172155919
36,0.057,0.058,0.036000000000000004,0.094,688800.0,984000.0000000001,1000000.0,2000.0,454600000.0,454578188.79999995,0,318204732.16,425795267.84,4532889.2,7634.6632,12972746.0,0.6209270215927967,0.611021505376344,17513269.8632,0.014245197326986226,0.02853661680598328,0.05503774172155919,0.09103774172155919
37,0.057,0.058,0.037,0.095,688800.0,984000.0000000001,1000000.0,2000.0,454600000.0,454578188.79999995,0,318204732.16,425795267.84,4532889.2,7634.6632,12972746.0,0.6209270215927967,0.611021505376344,17513269.8632,0.014245197326986226,0.02853661680598328,0.05503774172155919,0.09203774172155918
38,0.057,0.058,0.038,0.096,688800.0,984000.0000000001,1000000.0,2000.0,454600000.0,454578188.79999995,0,318204732.16,425795267.84,4532889.2,7634.6632,12972746.0,0.6209270215927967,0.611021505376344,17513269.8632,0.014245197326986226,0.02853661680598328,0.05503774172155919,0.09303774172155918
39,0.057,0.058,0.039,0.097,689500.0,985000.0000000001,1000000.0,1000.0,454600000.0,454589401.6,0,318212581.12,425787418.88,4537495.8,3817.3316,12972746.0,0.6203119393046231,0.611021505376344,17514059.1316,0.014259322444227562,0.02853661680598328,0.05503886449101563,0.09403886449101563
40,0.057,0.058,0.04,0.098,689500.0,985000.0000000001,1000000.0,1000.0,454600000.0,454589401.6,0,318212581.12,425787418.88,4537495.8,3817.3316,12972746.0,0.6203119393046231,0.611021505376344,17514059.1316,0.014259322444227562,0.02853661680598328,0.05503886449101563,0.09503886449101563
41,0.057,0.058,0.041,0.099,689500.0,985000.0000000001,1000000.0,2000.0,454663000.0,454642724.79999995,0,318249907.36,425750092.64,4537495.8,7634.6632,12972746.0,0.6203847017084221,0.611106182795699,17517876.4632,0.0142576500261703,0.02853266265343782,0.055044403967049745,0.09604440396704975
42,0.057,0.058,0.042,0.1,689500.0,985000.0000000001,1000000.0,2000.0,454663000.0,454642724.79999995,0,318249907.36,425750092.64,4537495.8,7634.6632,12972746.0,0.6203847017084221,0.611106182795699,17517876.4632,0.0142576500261703,0.02853266265343782,0.055044403967049745,0.09704440396704975
43,0.057,0.058,0.043000000000000003,0.101,689500.0,985000.0000000001,1000000.0,2000.0,454663000.0,454642724.79999995,0,318249907.36,425750092.64,4537495.8,7634.6632,12972746.0,0.6203847017084221,0.611106182795699,17517876.4632,0.0142576500261703,0.02853266265343782,0.055044403967049745,0.09804440396704975
44,0.057,0.058,0.044,0.10200000000000001,689500.0,985000.0000000001,1000000.0,2000.0,454663000.0,454642724.79999995,0,318249907.36,425750092.64,4537495.8,7634.6632,12972746.0,0.6203847017084221,0.611106182795699,17517876.4632,0.0142576500261703,0.02853266265343782,0.055044403967049745,0.09904440396704975
45,0.057,0.058,0.045,0.10300000000000001,690200.0,986000.0000000001,1000000.0,1000.0,454663000.0,454653323.2,0,318257326.24,425742673.76,4542102.4,3817.3316,12972746.0,0.6197699557242252,0.611106182795699,17518665.7316,0.014271792117598481,0.02853266265343782,0.05504560079911266,0.10004560079911265
46,0.057,0.058,0.046,0.10400000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.20000005,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10105144612802891
47,0.057,0.058,0.047,0.10500000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10205144612802891
48,0.057,0.058,0.048,0.10600000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10305144612802891
49,0.057,0.058,0.049,0.10700000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.20000005,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10405144612802891
50,0.057,0.058,0.05,0.10800000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10505144612802891
51,0.057,0.058,0.051000000000000004,0.10900000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10605144612802891
52,0.057,0.058,0.052000000000000005,0.11000000000000001,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10705144612802892
53,0.057,0.058,0.053,0.111,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10805144612802892
54,0.057,0.058,0.054,0.112,690200.0,986000.0000000001,1000000.0,2000.0,454723000.0,454704107.2,0,318292875.04,425707124.96,4542102.4,7634.6632,12972746.0,0.6198391829701848,0.6111868279569892,17522483.0632,0.014270198160826541,0.02852889781251443,0.05505144612802892,0.10905144612802892
55,0.057,0.058,0.055,0.113,690900.0,987000.0000000001,1000000.0,1000.0,454723000.0,454713784.0,0,318299648.8,425700351.2,4546709.0,3817.3316,12972746.0,0.6192243575078167,0.6111868279569892,17523272.3316,0.014284367001789791,0.02852889781251443,0.05505275421340647,0.11005275421340646
56,0.057,0.058,0.056,0.114,690900.0,987000.0000000001,1000000.0,2000.0,454778000.0,454760336.0,0,318332235.2,425667764.8,4546709.0,7634.6632,12972746.0,0.6192877515224804,0.611260752688172,17527089.6632,0.014282904768169078,0.028525447581017552,0.05505911034171006,0.11105911034171007
57,0.057,0.058,0.057,0.115,690900.0,987000.0000000001,1000000.0,2000.0,454778000.0,454760336.0,0,318332235.2,425667764.8,4546709.0,7634.6632,12972746.0,0.6192877515224804,0.611260752688172,17527089.6632,0.014282904768169078,0.028525447581017552,0.05505911034171006,0.11205911034171007
58,0.057,0.058,0.058,0.116,690900.0,987000.0000000001,1000000.0,2000.0,454778000.0,454760336.0,0,318332235.2,425667764.8,4546709.0,7634.6632,12972746.0,0.6192877515224804,0.611260752688172,17527089.6632,0.014282904768169078,0.028525447581017552,0.05505911034171006,0.11305911034171007
59,0.057,0.058,0.059000000000000004,0.117,690900.0,987000.0000000001,1000000.0,2000.0,454778000.0,454760336.0,0,318332235.2,425667764.8,4546709.0,7634.6632,12972746.0,0.6192877515224804,0.611260752688172,17527089.6632,0.014282904768169078,0.028525447581017552,0.05505911034171006,0.11405911034171007
60,0.057,0.058,0.06,0.118,690900.0,987000.0000000001,1000000.0,2000.0,454778000.0,454760336.0,0,318332235.2,425667764.8,4546709.0,7634.6632,12972746.0,0.6192877515224804,0.611260752688172,17527089.6632,0.014282904768169078,0.028525447581017552,0.05505911034171006,0.11505911034171006
61,0.057,0.058,0.061,0.119,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.1160604738928143
62,0.057,0.058,0.062,0.12,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.1170604738928143
63,0.057,0.058,0.063,0.121,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.11806047389281431
64,0.057,0.058,0.064,0.122,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.11906047389281431
65,0.057,0.058,0.065,0.123,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12006047389281431
66,0.057,0.058,0.066,0.124,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12106047389281431
67,0.057,0.058,0.067,0.125,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.40000004,425661313.59999996,4551315.6,3817.3316,12972746.0,0.6186734796047191,0.611260752688172,17527878.9316,0.014297086073544843,0.028525447581017552,0.0550604738928143,0.1220604738928143
68,0.057,0.058,0.068,0.126,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12306047389281431
69,0.057,0.058,0.069,0.127,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12406047389281431
70,0.057,0.058,0.07,0.128,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12506047389281433
71,0.057,0.058,0.07100000000000001,0.129,691600.0,988000.0000000001,1000000.0,1000.0,454778000.0,454769552.0,0,318338686.4,425661313.6,4551315.6,3817.3316,12972746.0,0.618673479604719,0.611260752688172,17527878.9316,0.014297086073544846,0.028525447581017552,0.05506047389281431,0.12606047389281433
72,0.057,0.058,0.07200000000000001,0.13,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.12706193037356375
73,0.057,0.058,0.073,0.131,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.12806193037356375
74,0.057,0.058,0.074,0.132,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.12906193037356375
75,0.057,0.058,0.075,0.133,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13006193037356376
76,0.057,0.058,0.076,0.134,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13106193037356376
77,0.057,0.058,0.077,0.135,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13206193037356376
78,0.057,0.058,0.078,0.136,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13306193037356376
79,0.057,0.058,0.079,0.137,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13406193037356376
80,0.057,0.058,0.08,0.138,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13506193037356376
81,0.057,0.058,0.081,0.139,692300.0,989000.0000000001,1000000.0,1.5907388e-10,454778000.0,454778000.0,0,318344600.0,425655400.0,4555922.2,6.0723776e-10,12972746.0,0.6180594061558868,0.611260752688172,17528668.200000003,0.014311290972110098,0.028525447581017552,0.05506193037356375,0.13606193037356376
82,0.057,0.058,0.082,0.14,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.13706930947061335
83,0.057,0.058,0.083,0.14100000000000001,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.13806930947061336
84,0.057,0.058,0.084,0.14200000000000002,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.13906930947061336
85,0.057,0.058,0.085,0.14300000000000002,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.14006930947061336
86,0.057,0.058,0.08600000000000001,0.14400000000000002,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.14106930947061336
87,0.057,0.058,0.08700000000000001,0.14500000000000002,692300.0,989000.0000000001,1000000.0,1000.0,454823000.0,454816088.0,0,318371261.6,425628738.4,4555922.2,3817.3316,12972746.0,0.618111169096622,0.6113212365591398,17532485.5316,0.014310092491086827,0.028522625285000977,0.05506930947061334,0.14206930947061336
