,hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(hydrogen)+subsidy_(£/kWh),LCOE(osw_elec)_(£/kWh)
12,0.044,0.12,0.16399999999999998,25350.0,67000.0,0.0,6497344.6,5349202.8535,0,3476981.86405,740523018.15,336528.54,0.0,0.0,0.1843535589939768,0.13034313513079762,336528.54,0.09678754539375435,0.21678754539375433,0.0
13,0.044,0.13,0.174,25983.75,67000.0,0.0,6497344.6,5425678.6355,0,3526691.1230500005,740473308.89,344941.75,0.0,0.0,0.1824284885999366,0.13034313513079762,344941.75,0.09780889166774628,0.2278088916677463,0.0
14,0.044,0.14,0.184,26617.5,67000.0,0.0,6497344.6,5497584.8855,0,3573430.1860499997,740426569.8299999,353354.97,0.0,0.0,0.18044510423199628,0.13034313513079762,353354.97,0.09888397187090192,0.23888397187090193,0.0
15,0.044,0.15,0.194,26617.5,67000.0,0.0,6497344.6,5497584.8855,0,3573430.1860499997,740426569.8299999,353354.97,0.0,0.0,0.18044510423199628,0.13034313513079762,353354.97,0.09888397187090192,0.24888397187090192,0.0
16,0.044,0.16,0.20400000000000001,27092.813,67000.0,0.0,6497344.6,5546578.6355,0,3605276.1571499994,740394724.06,359664.88,0.0,0.0,0.17885928960170858,0.13034313513079762,359664.88,0.09976070190537584,0.2597607019053758,0.0
17,0.044,0.17,0.21400000000000002,27409.624,67000.0,0.0,6497344.6,5577528.774499999,0,3625393.6870500003,740374606.59,363870.64,0.0,0.0,0.17777846851229123,0.13034313513079762,363870.64,0.10036720737385164,0.27036720737385167,0.0
18,0.044,0.18,0.22399999999999998,27885.0,67000.0,0.0,6497344.6,5621653.5375,0,3654074.78795,740345925.22,370181.39,0.0,0.0,0.17613020778263644,0.13034313513079762,370181.39,0.10130646236928234,0.28130646236928236,0.0
19,0.044,0.19,0.23399999999999999,27885.0,67000.0,0.0,6497344.6,5621653.5385,0,3654074.78795,740345925.22,370181.39,0.0,0.0,0.17613020778263644,0.13034313513079762,370181.39,0.10130646236928234,0.29130646236928237,0.0
20,0.044,0.2,0.244,28043.438,67000.0,0.0,6497344.6,5635303.5375,0,3662947.31595,740337052.5799999,372284.7,0.0,0.0,0.17556036762964058,0.13034313513079762,372284.7,0.10163528652976175,0.3016352865297618,0.0
21,0.044,0.21,0.254,28043.437,67000.0,0.0,6497344.6,5635303.5385,0,3662947.28405,740337052.5799999,372284.7,0.0,0.0,0.1755603723610158,0.13034313513079762,372284.7,0.1016352874148866,0.3116352874148866,0.0
22,0.044,0.22,0.264,28360.313,67000.0,0.0,6497344.6,5660637.2555,0,3679414.25205,740320585.92,376491.3,0.0,0.0,0.17437922012736828,0.13034313513079762,376491.3,0.10232370540779322,0.3223237054077932,0.0
23,0.044,0.23,0.274,28518.75,67000.0,0.0,6497344.6,5672581.0055,0,3687177.66505,740312822.3599999,378594.61,0.0,0.0,0.17377633866843875,0.13034313513079762,378594.61,0.10267870018540755,0.33267870018540757,0.0
24,0.044,0.24,0.284,28518.75,67000.0,0.0,6497344.6,5672581.0055,0,3687177.66505,740312822.3599999,378594.61,0.0,0.0,0.17377633866843875,0.13034313513079762,378594.61,0.10267870018540755,0.3426787001854075,0.0
25,0.044,0.25,0.294,28518.75,67000.0,0.0,6497344.6,5672581.0055,0,3687177.66505,740312822.3599999,378594.61,0.0,0.0,0.17377633866843875,0.13034313513079762,378594.61,0.10267870018540755,0.35267870018540753,0.0
26,0.044,0.26,0.304,28518.75,67000.0,0.0,6497344.6,5672581.0055,0,3687177.66505,740312822.3599999,378594.61,0.0,0.0,0.17377633866843875,0.13034313513079762,378594.61,0.10267870018540755,0.36267870018540754,0.0
27,0.044,0.27,0.314,28518.75,67000.0,0.0,6497344.6,5672581.0055,0,3687177.66505,740312822.3599999,378594.61,0.0,0.0,0.17377633866843875,0.13034313513079762,378594.61,0.10267870018540755,0.37267870018540755,0.0
28,0.044,0.28,0.324,29786.25,67000.0,0.0,6497344.6,5752531.0055,0,3739145.16505,740260854.8599999,395421.03,0.0,0.0,0.1687266019966635,0.13034313513079762,395421.03,0.10575171932237952,0.38575171932237956,0.0
29,0.044,0.29,0.33399999999999996,31719.251,67000.0,0.0,6497344.6,5871484.885500001,0,3816465.20505,740183534.8599999,421082.18,0.0,0.0,0.161720638790284,0.13034313513079762,421082.18,0.11033303262998918,0.40033303262998915,0.0
30,0.044,0.3,0.344,32638.125,67000.0,0.0,6497344.6,5926617.3525,0,3852301.2910499997,740147698.9300001,433280.5,0.0,0.0,0.1586434366535277,0.13034313513079762,433280.5,0.11247316013589977,0.41247316013589974,0.0
