,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
27,0.057,0.058,0.027,0.085,7856.0869,11222.981285714286,37108.475,0.0,134748693.03,11177009.132,0,7823906.250399998,357176093.47,457222.83,0.0,0.0,0.11368764046161127,0.054515589755261544,457222.83,0.05843920100354275,0.0,0.05843920100354275,0.08543920100354276
28,0.057,0.058,0.028,0.08600000000000001,7856.0869,11222.981285714286,37108.475,0.0,134748693.03,11177009.132,0,7823906.250399998,357176093.75,457222.83,0.0,0.0,0.11368764046161127,0.054515589755261544,457222.83,0.05843920100354275,0.0,0.05843920100354275,0.08643920100354276
29,0.057,0.058,0.029,0.08700000000000001,8152.3203,11646.17185714286,37108.475,0.0,129468945.12,11451236.792,0,8015865.7204,356984134.27,474463.56,0.0,0.0,0.11224450595117363,0.054515589755261544,474463.56,0.05919055739575485,0.0,0.05919055739575485,0.08819055739575485
30,0.057,0.058,0.03,0.088,8152.3203,11646.17185714286,37108.475,0.0,129468945.12,11451236.792,0,8015865.7204,356984134.28000003,474463.56,0.0,0.0,0.11224450595117363,0.054515589755261544,474463.56,0.05919055739575485,0.0,0.05919055739575485,0.08919055739575485
31,0.057,0.058,0.031,0.089,8152.3203,11646.17185714286,37108.475,0.0,129468945.12,11451236.792,0,8015865.7204,356984134.28000003,474463.56,0.0,0.0,0.11224450595117363,0.054515589755261544,474463.56,0.05919055739575485,0.0,0.05919055739575485,0.09019055739575485
32,0.057,0.058,0.032,0.09,8244.6882,11778.126000000002,37108.475,0.0,127883652.49000001,11533575.932,0,8073503.3004,356926496.69000006,479839.35,0.0,0.0,0.1117850395906197,0.054515589755261544,479839.35,0.05943384577253179,0.0,0.05943384577253179,0.09143384577253179
33,0.057,0.058,0.033,0.091,8244.6882,11778.126000000002,37108.475,0.0,127883652.49000001,11533575.932,0,8073503.3004,356926496.70000005,479839.35,0.0,0.0,0.1117850395906197,0.054515589755261544,479839.35,0.05943384577253179,0.0,0.05943384577253179,0.09243384577253179
34,0.057,0.058,0.034,0.092,8244.6882,11778.126000000002,37108.475,0.0,127883652.49000001,11533575.932,0,8073503.3004,356926496.69000006,479839.35,0.0,0.0,0.1117850395906197,0.054515589755261544,479839.35,0.05943384577253179,0.0,0.05943384577253179,0.09343384577253179
35,0.057,0.058,0.035,0.093,8244.6882,11778.126000000002,37108.475,0.0,127883652.49000001,11533575.931999993,0,8073503.300399996,356926496.70000005,479839.35,0.0,0.0,0.11178503959061965,0.054515589755261544,479839.35,0.059433845772531815,0.0,0.059433845772531815,0.09443384577253182
36,0.057,0.058,0.036000000000000004,0.094,8611.5859,12302.265571428572,37108.475,0.0,121828843.82,11848059.932,0,8293641.8004,356706358.18999994,501192.73,0.0,0.0,0.10994058163000381,0.054515589755261544,501192.73,0.0604309592892989,0.0,0.0604309592892989,0.0964309592892989
37,0.057,0.058,0.037,0.095,8611.5859,12302.265571428572,37108.475,0.0,121828843.82,11848059.932,0,8293641.8004,356706358.2,501192.73,0.0,0.0,0.10994058163000381,0.054515589755261544,501192.73,0.0604309592892989,0.0,0.0604309592892989,0.0974309592892989
38,0.057,0.058,0.038,0.096,8611.5859,12302.265571428572,37108.475,0.0,121828843.82,11848059.932,0,8293641.8004,356706358.18999994,501192.73,0.0,0.0,0.10994058163000381,0.054515589755261544,501192.73,0.0604309592892989,0.0,0.0604309592892989,0.0984309592892989
39,0.057,0.058,0.039,0.097,8611.5859,12302.265571428572,37108.475,0.0,121828843.82,11848059.932,0,8293641.8004,356706358.2,501192.73,0.0,0.0,0.10994058163000381,0.054515589755261544,501192.73,0.0604309592892989,0.0,0.0604309592892989,0.0994309592892989
40,0.057,0.058,0.04,0.098,8793.5859,12562.265571428572,37108.475,0.0,118945489.4,11997819.932,0,8398473.8004,356601526.18999994,511785.1,0.0,0.0,0.10902604430013142,0.054515589755261544,511785.1,0.06093786944666361,0.0,0.06093786944666361,0.10093786944666361
41,0.057,0.058,0.041,0.099,8793.5859,12562.265571428572,37108.475,0.0,118945489.4,11997819.932,0,8398473.8004,356601526.18999994,511785.1,0.0,0.0,0.10902604430013142,0.054515589755261544,511785.1,0.06093786944666361,0.0,0.06093786944666361,0.10193786944666361
42,0.057,0.058,0.042,0.1,8793.5859,12562.265571428572,37108.475,0.0,118945489.4,11997819.932,0,8398473.8004,356601526.18999994,511785.1,0.0,0.0,0.10902604430013142,0.054515589755261544,511785.1,0.06093786944666361,0.0,0.06093786944666361,0.10293786944666361
43,0.057,0.058,0.043000000000000003,0.101,8793.5859,12562.265571428572,37108.475,0.0,118945489.4,11997819.931999996,0,8398473.800399996,356601526.18999994,511785.1,0.0,0.0,0.10902604430013137,0.054515589755261544,511785.1,0.060937869446663635,0.0,0.060937869446663635,0.10393786944666364
44,0.057,0.058,0.044,0.10200000000000001,8946.4375,12780.625,37108.475,0.0,116624821.52,12118354.192000002,0,8482847.920400001,356517152.07,520681.04,0.0,0.0,0.10823991502191331,0.054515589755261544,520681.04,0.061380452046987506,0.0,0.061380452046987506,0.10538045204698751
45,0.057,0.058,0.045,0.10300000000000001,8946.4375,12780.625,37108.475,0.0,116624821.52,12118354.192000002,0,8482847.920400001,356517152.07,520681.04,0.0,0.0,0.10823991502191331,0.054515589755261544,520681.04,0.061380452046987506,0.0,0.061380452046987506,0.10638045204698751
46,0.057,0.058,0.046,0.10400000000000001,8946.4375,12780.625,37108.475,0.0,116624821.52,12118354.192000002,0,8482847.920400001,356517152.07,520681.04,0.0,0.0,0.10823991502191331,0.054515589755261544,520681.04,0.061380452046987506,0.0,0.061380452046987506,0.10738045204698751
47,0.057,0.058,0.047,0.10500000000000001,8946.4375,12780.625,37108.475,0.0,116624821.52,12118354.192000002,0,8482847.920400001,356517152.07,520681.04,0.0,0.0,0.10823991502191331,0.054515589755261544,520681.04,0.061380452046987506,0.0,0.061380452046987506,0.10838045204698751
48,0.057,0.058,0.048,0.10600000000000001,8946.4375,12780.625,37108.475,0.0,116624821.52,12118354.192000002,0,8482847.920400001,356517152.07,520681.04,0.0,0.0,0.10823991502191331,0.054515589755261544,520681.04,0.061380452046987506,0.0,0.061380452046987506,0.10938045204698751
49,0.057,0.058,0.049,0.10700000000000001,8970.325,12814.750000000002,37108.475,0.0,116277918.7,12136372.192000002,0,8495460.520399999,356504539.46999997,522071.28,0.0,0.0,0.10811218425970143,0.054515589755261544,522071.28,0.06145296994157756,0.0,0.06145296994157756,0.11045296994157756
50,0.057,0.058,0.05,0.10800000000000001,8970.325,12814.750000000002,37108.475,0.0,116277918.7,12136372.192000002,0,8495460.520399999,356504539.46999997,522071.28,0.0,0.0,0.10811218425970143,0.054515589755261544,522071.28,0.06145296994157756,0.0,0.06145296994157756,0.11145296994157756
51,0.057,0.058,0.051000000000000004,0.10900000000000001,8970.325,12814.750000000002,37108.475,0.0,116277918.7,12136372.192000002,0,8495460.520399999,356504539.46999997,522071.28,0.0,0.0,0.10811218425970143,0.054515589755261544,522071.28,0.06145296994157756,0.0,0.06145296994157756,0.11245296994157757
52,0.057,0.058,0.052000000000000005,0.11000000000000001,8970.325,12814.750000000002,37108.475,0.0,116277918.7,12136372.192000002,0,8495460.520399999,356504539.46999997,522071.28,0.0,0.0,0.10811218425970143,0.054515589755261544,522071.28,0.06145296994157756,0.0,0.06145296994157756,0.11345296994157757
53,0.057,0.058,0.053,0.111,8970.325,12814.750000000002,37108.475,0.0,116277918.7,12136372.191999994,0,8495460.520399995,356504539.46999997,522071.28,0.0,0.0,0.10811218425970139,0.054515589755261544,522071.28,0.06145296994157759,0.0,0.06145296994157759,0.11445296994157758
54,0.057,0.058,0.054,0.112,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.11585612603207888
55,0.057,0.058,0.055,0.113,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.11685612603207889
56,0.057,0.058,0.056,0.114,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.11785612603207889
57,0.057,0.058,0.057,0.115,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.11885612603207889
58,0.057,0.058,0.058,0.116,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.11985612603207889
59,0.057,0.058,0.059000000000000004,0.117,9097.0624,12995.803428571431,37108.475,0.0,114521049.21999998,12227623.072,0,8559336.220399998,356440663.77,529447.38,0.0,0.0,0.10740754903964916,0.054515589755261544,529447.38,0.061856126032078886,0.0,0.061856126032078886,0.12085612603207889
60,0.057,0.058,0.06,0.118,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.12217600704264807
61,0.057,0.058,0.061,0.119,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.12317600704264807
62,0.057,0.058,0.062,0.12,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.12417600704264807
63,0.057,0.058,0.063,0.121,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.12517600704264809
64,0.057,0.058,0.064,0.122,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.1261760070426481
65,0.057,0.058,0.065,0.123,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.1271760070426481
66,0.057,0.058,0.066,0.124,9193.6219,13133.745571428572,37108.475,0.0,113246253.42,12293835.472,0,8605684.8204,356394315.17,535067.12,0.0,0.0,0.10685496125502053,0.054515589755261544,535067.12,0.06217600704264807,0.0,0.06217600704264807,0.1281760070426481
67,0.057,0.058,0.067,0.125,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13230369471514067
68,0.057,0.058,0.068,0.126,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13330369471514067
69,0.057,0.058,0.069,0.127,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13430369471514067
70,0.057,0.058,0.07,0.128,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13530369471514067
71,0.057,0.058,0.07100000000000001,0.129,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13630369471514067
72,0.057,0.058,0.07200000000000001,0.13,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999997,0,9037531.0704,355962468.92,590184.17,0.0,0.0,0.10173719868346702,0.054515589755261544,590184.17,0.06530369471514066,0.0,0.06530369471514066,0.13730369471514067
73,0.057,0.058,0.073,0.131,10140.653,14486.647142857144,37108.475,0.0,101368528.16,12910758.631999996,0,9037531.070399998,355962468.92,590184.17,0.0,0.0,0.10173719868346699,0.054515589755261544,590184.17,0.06530369471514068,0.0,0.06530369471514068,0.13830369471514067
74,0.057,0.058,0.074,0.132,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14223470877084013
75,0.057,0.058,0.075,0.133,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14323470877084013
76,0.057,0.058,0.076,0.134,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14423470877084013
77,0.057,0.058,0.077,0.135,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14523470877084013
78,0.057,0.058,0.078,0.136,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14623470877084013
79,0.057,0.058,0.079,0.137,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.752,0,9435940.9104,355564059.08,643858.68,0.0,0.0,0.09736709173162057,0.054515589755261544,643858.68,0.06823470877084013,0.0,0.06823470877084013,0.14723470877084013
80,0.057,0.058,0.08,0.138,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.751999998,0,9435940.910399996,355564059.08,643858.68,0.0,0.0,0.09736709173162053,0.054515589755261544,643858.68,0.06823470877084016,0.0,0.06823470877084016,0.14823470877084016
81,0.057,0.058,0.081,0.139,11062.898,15804.14,37108.475,0.0,90410455.05,13479915.751999998,0,9435940.910399996,355564059.08,643858.68,0.0,0.0,0.09736709173162053,0.054515589755261544,643858.68,0.06823470877084016,0.0,0.06823470877084016,0.14923470877084016
82,0.057,0.058,0.082,0.14,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15058571226725903
83,0.057,0.058,0.083,0.14100000000000001,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15158571226725903
84,0.057,0.058,0.084,0.14200000000000002,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15258571226725903
85,0.057,0.058,0.085,0.14300000000000002,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15358571226725903
86,0.057,0.058,0.08600000000000001,0.14400000000000002,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15458571226725903
87,0.057,0.058,0.08700000000000001,0.14500000000000002,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.15558571226725904
88,0.057,0.058,0.088,0.146,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.156585712267259
89,0.057,0.058,0.089,0.147,11172.508,15960.725714285714,37108.475,0.0,89180433.59,13543802.432,0,9480661.6204,355519338.37,650237.93,0.0,0.0,0.09686878794491266,0.054515589755261544,650237.93,0.06858571226725901,0.0,0.06858571226725901,0.157585712267259
90,0.057,0.058,0.09,0.148,12924.369,18463.384285714288,37108.475,0.0,70677741.71,14504823.231999999,0,10153376.180399999,354846623.81,752195.92,0.0,0.0,0.08968029370008075,0.054515589755261544,752195.92,0.0740833301785896,0.0,0.0740833301785896,0.16408333017858961
91,0.057,0.058,0.091,0.149,12924.369,18463.384285714288,37108.475,0.0,70677741.71,14504823.231999999,0,10153376.180399999,354846623.81,752195.92,0.0,0.0,0.08968029370008075,0.054515589755261544,752195.92,0.0740833301785896,0.0,0.0740833301785896,0.16508333017858962
92,0.057,0.058,0.092,0.15,12924.369,18463.384285714288,37108.475,0.0,70677741.71,14504823.231999999,0,10153376.180399999,354846623.81,752195.92,0.0,0.0,0.08968029370008075,0.054515589755261544,752195.92,0.0740833301785896,0.0,0.0740833301785896,0.16608333017858962
